,0
2019-10-08,110726.56710717651
2019-10-09,110726.56710717651
2019-10-10,110726.56710717651
2019-10-11,110726.56710717651
2019-10-14,110726.56710717651
2019-10-15,110726.56710717651
2019-10-16,110726.56710717651
2019-10-17,110726.56710717651
2019-10-18,110726.56710717651
2019-10-21,110726.56710717651
2019-10-22,110726.56710717651
2019-10-23,110726.56710717651
2019-10-24,110726.56710717651
2019-10-25,110726.56710717651
2019-10-28,110726.56710717651
2019-10-29,110726.56710717651
2019-10-30,110726.56710717651
2019-10-31,110726.56710717651
2019-11-01,110726.56710717651
2019-11-04,110726.56710717651
2019-11-05,110726.56710717651
2019-11-06,110726.56710717651
2019-11-07,110726.56710717651
2019-11-08,110726.56710717651
2019-11-11,110726.56710717651
2019-11-12,110726.56710717651
2019-11-13,110726.56710717651
2019-11-14,110726.56710717651
2019-11-15,110726.56710717651
2019-11-18,110726.56710717651
2019-11-19,110726.56710717651
2019-11-20,110726.56710717651
2019-11-21,110726.56710717651
2019-11-22,110726.56710717651
2019-11-25,110726.56710717651
2019-11-26,110726.56710717651
2019-11-27,110726.56710717651
2019-11-29,110726.56710717651
2019-12-02,110726.56710717651
2019-12-03,110726.56710717651
2019-12-04,110726.56710717651
2019-12-05,110726.56710717651
2019-12-06,110726.56710717651
2019-12-09,110726.56710717651
2019-12-10,110726.56710717651
2019-12-11,110726.56710717651
2019-12-12,110726.56710717651
2019-12-13,110726.56710717651
2019-12-16,110726.56710717651
2019-12-17,110726.56710717651
2019-12-18,110726.56710717651
2019-12-19,110726.56710717651
2019-12-20,110726.56710717651
2019-12-23,110726.56710717651
2019-12-24,110726.56710717651
2019-12-26,110726.56710717651
2019-12-27,110726.56710717651
2019-12-30,110726.56710717651
2019-12-31,110726.56710717651
2020-01-02,110726.56710717651
2020-01-03,110726.56710717651
2020-01-06,110726.56710717651
2020-01-07,110726.56710717651
2020-01-08,110726.56710717651
2020-01-09,110726.56710717651
2020-01-10,110726.56710717651
2020-01-13,110726.56710717651
2020-01-14,110726.56710717651
2020-01-15,110726.56710717651
2020-01-16,110726.56710717651
2020-01-17,110726.56710717651
2020-01-21,110726.56710717651
2020-01-22,110726.56710717651
2020-01-23,110726.56710717651
2020-01-24,110726.56710717651
2020-01-27,110726.56710717651
2020-01-28,110726.56710717651
2020-01-29,110726.56710717651
2020-01-30,110726.56710717651
2020-01-31,110726.56710717651
2020-02-03,110726.56710717651
2020-02-04,110726.56710717651
2020-02-05,110726.56710717651
2020-02-06,110726.56710717651
2020-02-07,110726.56710717651
2020-02-10,110726.56710717651
2020-02-11,110726.56710717651
2020-02-12,110726.56710717651
2020-02-13,110726.56710717651
2020-02-14,110726.56710717651
2020-02-18,110726.56710717651
2020-02-19,110726.56710717651
2020-02-20,110726.56710717651
2020-02-21,110726.56710717651
2020-02-24,110726.56710717651
2020-02-25,110726.56710717651
2020-02-26,110726.56710717651
2020-02-27,110726.56710717651
2020-02-28,110726.56710717651
2020-03-02,110726.56710717651
2020-03-03,110726.56710717651
2020-03-04,110726.56710717651
2020-03-05,110726.56710717651
2020-03-06,110726.56710717651
2020-03-09,110726.56710717651
2020-03-10,110726.56710717651
2020-03-11,110726.56710717651
2020-03-12,110726.56710717651
2020-03-13,110726.56710717651
2020-03-16,110726.56710717651
2020-03-17,110726.56710717651
2020-03-18,110726.56710717651
2020-03-19,110726.56710717651
2020-03-20,110726.56710717651
2020-03-23,110726.56710717651
2020-03-24,110726.56710717651
2020-03-25,110726.56710717651
2020-03-26,110726.56710717651
2020-03-27,110726.56710717651
2020-03-30,110726.56710717651
2020-03-31,110726.56710717651
2020-04-01,110726.56710717651
2020-04-02,110726.56710717651
2020-04-03,110726.56710717651
2020-04-06,110726.56710717651
2020-04-07,110726.56710717651
2020-04-08,110726.56710717651
2020-04-09,110726.56710717651
2020-04-13,110726.56710717651
2020-04-14,110726.56710717651
2020-04-15,110726.56710717651
2020-04-16,110726.56710717651
2020-04-17,110726.56710717651
2020-04-20,110726.56710717651
2020-04-21,110726.56710717651
2020-04-22,110726.56710717651
2020-04-23,110726.56710717651
2020-04-24,110726.56710717651
2020-04-27,110726.56710717651
2020-04-28,110726.56710717651
2020-04-29,110726.56710717651
2020-04-30,110726.56710717651
2020-05-01,110726.56710717651
2020-05-04,110726.56710717651
2020-05-05,110726.56710717651
2020-05-06,110726.56710717651
2020-05-07,110726.56710717651
2020-05-08,110726.56710717651
2020-05-11,110726.56710717651
2020-05-12,110726.56710717651
2020-05-13,110726.56710717651
2020-05-14,110726.56710717651
2020-05-15,110726.56710717651
2020-05-18,110726.56710717651
2020-05-19,110726.56710717651
2020-05-20,110726.56710717651
2020-05-21,110726.56710717651
2020-05-22,110726.56710717651
2020-05-26,109780.0239809787
2020-05-27,109616.44772518036
2020-05-28,109616.44772518036
2020-05-29,109616.44772518036
2020-06-01,110629.3801631324
2020-06-02,110207.05948823616
2020-06-03,110242.80502504036
2020-06-04,109768.39574235604
2020-06-05,110311.74514192269
2020-06-08,111463.36659214662
2020-06-09,111260.96730015443
2020-06-10,112341.03175327943
2020-06-11,111672.74366734193
2020-06-12,111191.97535679505
2020-06-15,111903.91065952943
2020-06-16,111882.97774772905
2020-06-17,113071.730608752
2020-06-18,114154.34027125238
2020-06-19,113874.19157140802
2020-06-22,115769.31899755549
2020-06-23,116372.31209011149
2020-06-24,113959.61228115152
2020-06-25,114086.72886367104
2020-06-26,113790.33483596108
2020-06-29,113695.71117873453
2020-06-30,113484.11304254834
2020-07-01,115133.0564295799
2020-07-02,115558.35124485318
2020-07-06,116361.84691903608
2020-07-07,117258.84234902875
2020-07-08,120733.95153660983
2020-07-09,121141.55066151828
2020-07-10,120652.48257680149
2020-07-13,113986.19747057844
2020-07-14,114268.10569659162
2020-07-15,114285.72447100568
2020-07-16,114250.48631945539
2020-07-17,114315.09090319563
2020-07-20,114461.18940494658
2020-07-21,114459.03044651152
2020-07-22,115195.6966223538
2020-07-23,114838.02335270811
2020-07-24,114896.73587712218
2020-07-27,115245.03979159666
2020-07-28,115284.41932727171
2020-07-29,115576.54732180906
2020-07-30,115407.2160840161
2020-07-31,115529.66402484251
2020-08-03,116484.60553401306
2020-08-04,117247.83623545959
2020-08-05,120200.54306834533
2020-08-06,123977.69443950012
2020-08-07,120585.87138041809
2020-08-10,118853.59140490844
2020-08-11,118589.80549029663
2020-08-12,118988.61828784301
2020-08-13,119003.65422229125
2020-08-14,119236.35340289428
2020-08-17,119116.06592730834
2020-08-18,119660.94169787719
2020-08-19,119424.66175250366
2020-08-20,119659.51048449829
2020-08-21,119631.58543567016
2020-08-24,119537.79042987182
2020-08-25,119683.85340289428
2020-08-26,120033.97763232543
2020-08-27,120047.58235339477
2020-08-28,120794.3698289807
2020-08-31,120616.80240802123
2020-09-01,121666.56638253907
2020-09-02,120036.62519294207
2020-09-03,117871.74583755343
2020-09-04,117871.74583755343
2020-09-08,117871.74583755343
2020-09-09,117871.74583755343
2020-09-10,117871.74583755343
2020-09-11,117871.74583755343
2020-09-14,117871.74583755343
2020-09-15,117871.74583755343
2020-09-16,117871.74583755343
2020-09-17,117871.74583755343
2020-09-18,117871.74583755343
2020-09-21,117871.74583755343
2020-09-22,117871.74583755343
2020-09-23,117871.74583755343
2020-09-24,117871.74583755343
2020-09-25,117871.74583755343
2020-09-28,117871.74583755343
2020-09-29,117871.74583755343
2020-09-30,117871.74583755343
2020-10-01,117871.74583755343
2020-10-02,117871.74583755343
2020-10-05,117725.0039158768
2020-10-06,117763.5039158768
2020-10-07,117677.26429185337
2020-10-08,117283.0432702603
2020-10-09,117512.0254219937
2020-10-12,117246.16534508941
2020-10-13,117913.96572961089
2020-10-14,118099.47618565032
2020-10-15,117622.476353497
2020-10-16,116875.6775105557
2020-10-19,116841.55484750839
2020-10-20,116747.22327176377
2020-10-21,116747.22327176377
2020-10-22,116747.22327176377
2020-10-23,116747.22327176377
2020-10-26,116747.22327176377
2020-10-27,116747.22327176377
2020-10-28,116747.22327176377
2020-10-29,116747.22327176377
2020-10-30,116747.22327176377
2020-11-02,116747.22327176377
2020-11-03,116747.22327176377
2020-11-04,116747.22327176377
2020-11-05,116747.22327176377
2020-11-06,116747.22327176377
2020-11-09,116747.22327176377
2020-11-10,116747.22327176377
2020-11-11,116747.22327176377
2020-11-12,116747.22327176377
2020-11-13,116747.22327176377
2020-11-16,116747.22327176377
2020-11-17,116747.22327176377
2020-11-18,116747.22327176377
2020-11-19,116747.22327176377
2020-11-20,116747.22327176377
2020-11-23,116543.17392389392
2020-11-24,117545.16598169421
2020-11-25,117200.47443811511
2020-11-27,116647.37807886218
2020-11-30,116182.45641816693
2020-12-01,116141.670305435
2020-12-02,114810.14998072796
2020-12-03,114810.14998072796
2020-12-04,114769.8423335722
2020-12-07,114983.12784840375
2020-12-08,115040.24473072797
2020-12-09,114238.18477904155
2020-12-10,114238.18477904155
2020-12-11,113932.64550072124
2020-12-14,113877.16582542827
2020-12-15,114191.04619652202
2020-12-16,114729.8859182017
2020-12-17,115008.04619652202
2020-12-18,115361.53199716595
2020-12-21,115287.43211313275
2020-12-22,115594.47218271282
2020-12-23,115180.27183481243
2020-12-24,115089.07206674603
2020-12-28,114797.62161313274
2020-12-29,114797.62161313274
2020-12-30,114797.62161313274
2020-12-31,114797.62161313274
2021-01-04,114797.62161313274
2021-01-05,114797.62161313274
2021-01-06,114797.62161313274
2021-01-07,114797.62161313274
2021-01-08,114797.62161313274
2021-01-11,114797.62161313274
2021-01-12,114797.62161313274
2021-01-13,114797.62161313274
2021-01-14,114797.62161313274
2021-01-15,114797.62161313274
2021-01-19,114797.62161313274
2021-01-20,114797.62161313274
2021-01-21,114797.62161313274
2021-01-22,114797.62161313274
2021-01-25,114362.94110257585
2021-01-26,114224.03233273652
2021-01-27,114224.03233273652
2021-01-28,114224.03233273652
2021-01-29,114224.03233273652
2021-02-01,114224.03233273652
2021-02-02,114224.03233273652
2021-02-03,114224.03233273652
2021-02-04,114224.03233273652
2021-02-05,114224.03233273652
2021-02-08,114224.03233273652
2021-02-09,114224.03233273652
2021-02-10,114573.41931576874
2021-02-11,116563.32191166452
2021-02-12,116312.52706226877
2021-02-16,113967.29462782484
2021-02-17,113565.57994047743
2021-02-18,113633.02767912489
2021-02-19,115152.13332258142
2021-02-22,115250.5532270385
2021-02-23,115106.48901805413
2021-02-24,115131.5444456054
2021-02-25,113014.82788653426
2021-02-26,112010.31547671618
2021-03-01,111882.2257015682
2021-03-02,112152.36488842733
2021-03-03,112524.44265484579
2021-03-04,112689.25068402059
2021-03-05,113090.20953869588
2021-03-08,114687.1320657955
2021-03-09,114007.02836744054
2021-03-10,114510.77487317784
2021-03-11,114830.6341566251
2021-03-12,115545.61592618687
2021-03-15,115567.3903059171
2021-03-16,115220.10260056566
2021-03-17,114886.15076493334
2021-03-18,115264.63074540209
2021-03-19,115315.15034531664
2021-03-22,115571.1799626262
2021-03-23,114788.9109361484
2021-03-24,114788.9109361484
2021-03-25,114788.9109361484
2021-03-26,114788.9109361484
2021-03-29,114788.9109361484
2021-03-30,114788.9109361484
2021-03-31,114788.9109361484
2021-04-01,114788.9109361484
2021-04-05,114788.9109361484
2021-04-06,114788.9109361484
2021-04-07,114788.9109361484
2021-04-08,114788.9109361484
2021-04-09,114788.9109361484
2021-04-12,114788.9109361484
2021-04-13,114788.9109361484
2021-04-14,114788.9109361484
2021-04-15,114788.9109361484
2021-04-16,114788.9109361484
2021-04-19,114788.9109361484
2021-04-20,114788.9109361484
2021-04-21,114788.9109361484
2021-04-22,114788.9109361484
2021-04-23,114788.9109361484
2021-04-26,114788.9109361484
2021-04-27,114788.9109361484
2021-04-28,114788.9109361484
2021-04-29,114788.9109361484
2021-04-30,114788.9109361484
2021-05-03,114788.9109361484
2021-05-04,114788.9109361484
2021-05-05,114788.9109361484
2021-05-06,114788.9109361484
2021-05-07,115076.45291637936
2021-05-10,115056.88824963132
2021-05-11,114892.00116467038
2021-05-12,114606.23547863522
2021-05-13,114217.29909534719
2021-05-14,114217.29909534719
2021-05-17,114217.29909534719
2021-05-18,114217.29909534719
2021-05-19,114217.29909534719
2021-05-20,114217.29909534719
2021-05-21,114217.29909534719
2021-05-24,114217.29909534719
2021-05-25,114217.29909534719
2021-05-26,114217.29909534719
2021-05-27,114217.29909534719
2021-05-28,114217.29909534719
2021-06-01,114217.29909534719
2021-06-02,114217.29909534719
2021-06-03,114217.29909534719
2021-06-04,114217.29909534719
2021-06-07,114217.29909534719
2021-06-08,114217.29909534719
2021-06-09,114217.29909534719
2021-06-10,114217.29909534719
2021-06-11,114217.29909534719
2021-06-14,114217.29909534719
2021-06-15,114217.29909534719
2021-06-16,114217.29909534719
2021-06-17,114217.29909534719
2021-06-18,114217.29909534719
2021-06-21,114217.29909534719
2021-06-22,114217.29909534719
2021-06-23,114217.29909534719
2021-06-24,114217.29909534719
2021-06-25,114217.29909534719
2021-06-28,114217.29909534719
2021-06-29,114217.29909534719
2021-06-30,114217.29909534719
2021-07-01,114217.29909534719
2021-07-02,114217.29909534719
2021-07-06,114217.29909534719
2021-07-07,114217.29909534719
2021-07-08,114217.29909534719
2021-07-09,114217.29909534719
2021-07-12,114217.29909534719
2021-07-13,114217.29909534719
2021-07-14,114272.55143856314
2021-07-15,115131.54039119986
2021-07-16,116897.37071346548
2021-07-19,118689.9309551647
2021-07-20,118276.77031063345
2021-07-21,119180.95191530875
2021-07-22,119259.16276125601
2021-07-23,120095.71195559195
2021-07-26,119668.03223757437
2021-07-27,119424.82239870718
2021-07-28,120111.8826404064
2021-07-29,119990.44288210562
2021-07-30,120253.1226001232
2021-08-02,120022.45191530875
2021-08-03,121339.15272097281
2021-08-04,122412.97199587515
2021-08-05,122320.90272097281
2021-08-06,122237.08243899039
2021-08-09,124571.83243899039
2021-08-10,123657.40272097281
2021-08-11,121293.8540108135
2021-08-12,121293.8540108135
2021-08-13,121293.8540108135
2021-08-16,121293.8540108135
2021-08-17,121293.8540108135
2021-08-18,121293.8540108135
2021-08-19,121293.8540108135
2021-08-20,121293.8540108135
2021-08-23,121293.8540108135
2021-08-24,121293.8540108135
2021-08-25,121293.8540108135
2021-08-26,121293.8540108135
2021-08-27,121293.8540108135
2021-08-30,121293.8540108135
2021-08-31,121293.8540108135
2021-09-01,121293.8540108135
2021-09-02,121293.8540108135
2021-09-03,121293.8540108135
2021-09-07,121293.8540108135
2021-09-08,121293.8540108135
2021-09-09,121293.8540108135
2021-09-10,121293.8540108135
2021-09-13,121293.8540108135
2021-09-14,121293.8540108135
2021-09-15,121293.8540108135
2021-09-16,121293.8540108135
2021-09-17,121293.8540108135
2021-09-20,121293.8540108135
2021-09-21,121293.8540108135
2021-09-22,121293.8540108135
2021-09-23,121293.8540108135
2021-09-24,121293.8540108135
2021-09-27,121293.8540108135
2021-09-28,121293.8540108135
2021-09-29,121293.8540108135
2021-09-30,121293.8540108135
2021-10-01,121293.8540108135
2021-10-04,121293.8540108135
2021-10-05,121293.8540108135
2021-10-06,121293.8540108135
2021-10-07,121293.8540108135
2021-10-08,121293.8540108135
2021-10-11,121293.8540108135
2021-10-12,121293.8540108135
2021-10-13,121293.8540108135
2021-10-14,121293.8540108135
2021-10-15,121293.8540108135
2021-10-18,121293.8540108135
2021-10-19,121293.8540108135
2021-10-20,121293.8540108135
2021-10-21,121293.8540108135
2021-10-22,121293.8540108135
2021-10-25,121293.8540108135
2021-10-26,121293.8540108135
2021-10-27,121293.8540108135
2021-10-28,121293.8540108135
2021-10-29,121293.8540108135
2021-11-01,121293.8540108135
2021-11-02,121293.8540108135
2021-11-03,121293.8540108135
2021-11-04,121293.8540108135
2021-11-05,121293.8540108135
2021-11-08,121293.8540108135
2021-11-09,121293.8540108135
2021-11-10,121293.8540108135
2021-11-11,121293.8540108135
2021-11-12,121293.8540108135
2021-11-15,121293.8540108135
2021-11-16,121293.8540108135
2021-11-17,121293.8540108135
2021-11-18,121293.8540108135
2021-11-19,121293.8540108135
2021-11-22,121293.8540108135
2021-11-23,121293.8540108135
2021-11-24,121293.8540108135
2021-11-26,121293.8540108135
2021-11-29,121293.8540108135
2021-11-30,121293.8540108135
2021-12-01,121293.8540108135
2021-12-02,121293.8540108135
2021-12-03,121293.8540108135
2021-12-06,121293.8540108135
2021-12-07,121293.8540108135
2021-12-08,121293.8540108135
2021-12-09,121293.8540108135
2021-12-10,121293.8540108135
2021-12-13,121293.8540108135
2021-12-14,121293.8540108135
2021-12-15,121293.8540108135
2021-12-16,121293.8540108135
2021-12-17,121293.8540108135
2021-12-20,121293.8540108135
2021-12-21,121293.8540108135
2021-12-22,121293.8540108135
2021-12-23,121293.8540108135
2021-12-27,121293.8540108135
2021-12-28,121293.8540108135
2021-12-29,121293.8540108135
2021-12-30,121293.8540108135
2021-12-31,121293.8540108135
2022-01-03,121293.8540108135
2022-01-04,121293.8540108135
2022-01-05,121293.8540108135
2022-01-06,121293.8540108135
2022-01-07,121293.8540108135
2022-01-10,121293.8540108135
2022-01-11,121293.8540108135
2022-01-12,121293.8540108135
2022-01-13,121293.8540108135
2022-01-14,121293.8540108135
2022-01-18,121293.8540108135
2022-01-19,121293.8540108135
2022-01-20,121293.8540108135
2022-01-21,121293.8540108135
2022-01-24,121293.8540108135
2022-01-25,121293.8540108135
2022-01-26,121293.8540108135
2022-01-27,121293.8540108135
2022-01-28,121293.8540108135
2022-01-31,121293.8540108135
2022-02-01,121293.8540108135
2022-02-02,121293.8540108135
2022-02-03,121293.8540108135
2022-02-04,121293.8540108135
2022-02-07,121293.8540108135
2022-02-08,121293.8540108135
2022-02-09,121293.8540108135
2022-02-10,121293.8540108135
2022-02-11,121293.8540108135
2022-02-14,121293.8540108135
2022-02-15,121293.8540108135
2022-02-16,121293.8540108135
2022-02-17,121293.8540108135
2022-02-18,121293.8540108135
2022-02-22,121293.8540108135
2022-02-23,121293.8540108135
2022-02-24,121293.8540108135
2022-02-25,121293.8540108135
2022-02-28,121293.8540108135
2022-03-01,121293.8540108135
2022-03-02,121293.8540108135
2022-03-03,121293.8540108135
2022-03-04,121293.8540108135
2022-03-07,121293.8540108135
2022-03-08,121293.8540108135
2022-03-09,121293.8540108135
2022-03-10,121293.8540108135
2022-03-11,121293.8540108135
2022-03-14,121293.8540108135
2022-03-15,121293.8540108135
2022-03-16,121293.8540108135
2022-03-17,121293.8540108135
2022-03-18,121293.8540108135
2022-03-21,121293.8540108135
2022-03-22,121293.8540108135
2022-03-23,121293.8540108135
2022-03-24,121293.8540108135
2022-03-25,121293.8540108135
2022-03-28,121293.8540108135
2022-03-29,121293.8540108135
2022-03-30,120907.79027370442
2022-03-31,120414.571643991
2022-04-01,121130.38842026664
2022-04-04,121543.07120148612
2022-04-05,120509.88427565747
2022-04-06,119677.53594559024
2022-04-07,120079.18023651431
2022-04-08,120264.42374048693
2022-04-11,119892.45114759936
2022-04-12,120163.09023909106
2022-04-13,120085.74988453786
2022-04-14,120172.38768666188
2022-04-18,120354.32337086598
2022-04-19,120339.59635060231
2022-04-20,120148.12732594411
2022-04-21,119781.2847269468
2022-04-22,119781.2847269468
2022-04-25,119781.2847269468
2022-04-26,119781.2847269468
2022-04-27,119781.2847269468
2022-04-28,119781.2847269468
2022-04-29,119781.2847269468
2022-05-02,119781.2847269468
2022-05-03,119781.2847269468
2022-05-04,119781.2847269468
2022-05-05,119781.2847269468
2022-05-06,119781.2847269468
2022-05-09,119781.2847269468
2022-05-10,119781.2847269468
2022-05-11,119781.2847269468
2022-05-12,119781.2847269468
2022-05-13,119781.2847269468
2022-05-16,119781.2847269468
2022-05-17,119781.2847269468
2022-05-18,119781.2847269468
2022-05-19,119781.2847269468
2022-05-20,119781.2847269468
2022-05-23,119781.2847269468
2022-05-24,119781.2847269468
2022-05-25,119781.2847269468
2022-05-26,119781.2847269468
2022-05-27,119781.2847269468
2022-05-31,119781.2847269468
2022-06-01,119781.2847269468
2022-06-02,119781.2847269468
2022-06-03,119781.2847269468
2022-06-06,119781.2847269468
2022-06-07,119781.2847269468
2022-06-08,119781.2847269468
2022-06-09,119781.2847269468
2022-06-10,119781.2847269468
2022-06-13,119781.2847269468
2022-06-14,119781.2847269468
2022-06-15,119781.2847269468
2022-06-16,119781.2847269468
2022-06-17,119781.2847269468
2022-06-21,119781.2847269468
2022-06-22,119781.2847269468
2022-06-23,119781.2847269468
2022-06-24,119781.2847269468
2022-06-27,119781.2847269468
2022-06-28,119781.2847269468
2022-06-29,119781.2847269468
2022-06-30,119781.2847269468
2022-07-01,119781.2847269468
2022-07-05,119781.2847269468
2022-07-06,119781.2847269468
2022-07-07,119781.2847269468
2022-07-08,119781.2847269468
2022-07-11,119781.2847269468
2022-07-12,119781.2847269468
2022-07-13,119781.2847269468
2022-07-14,119781.2847269468
2022-07-15,119781.2847269468
2022-07-18,119781.2847269468
2022-07-19,119781.2847269468
2022-07-20,119781.2847269468
2022-07-21,119781.2847269468
2022-07-22,119781.2847269468
2022-07-25,119781.2847269468
2022-07-26,119781.2847269468
2022-07-27,119781.2847269468
2022-07-28,119781.2847269468
2022-07-29,119781.2847269468
2022-08-01,119781.2847269468
2022-08-02,119781.2847269468
2022-08-03,119781.2847269468
2022-08-04,119781.2847269468
2022-08-05,119781.2847269468
2022-08-08,119781.2847269468
2022-08-09,119781.2847269468
2022-08-10,119781.2847269468
2022-08-11,119781.2847269468
2022-08-12,119781.2847269468
2022-08-15,119781.2847269468
2022-08-16,119781.2847269468
2022-08-17,119781.2847269468
2022-08-18,119781.2847269468
2022-08-19,119781.2847269468
2022-08-22,119781.2847269468
2022-08-23,119781.2847269468
2022-08-24,119781.2847269468
2022-08-25,119781.2847269468
2022-08-26,119781.2847269468
2022-08-29,119781.2847269468
2022-08-30,119781.2847269468
2022-08-31,119781.2847269468
2022-09-01,119781.2847269468
2022-09-02,119781.2847269468
2022-09-06,119781.2847269468
2022-09-07,119781.2847269468
2022-09-08,119781.2847269468
2022-09-09,119781.2847269468
2022-09-12,119781.2847269468
2022-09-13,119781.2847269468
2022-09-14,119781.2847269468
2022-09-15,119781.2847269468
2022-09-16,119781.2847269468
2022-09-19,119781.2847269468
2022-09-20,119781.2847269468
2022-09-21,119781.2847269468
2022-09-22,119781.2847269468
2022-09-23,119781.2847269468
2022-09-26,119781.2847269468
2022-09-27,119781.2847269468
2022-09-28,119781.2847269468
2022-09-29,119781.2847269468
2022-09-30,119781.2847269468
2022-10-03,119781.2847269468
2022-10-04,119781.2847269468
2022-10-05,119781.2847269468
2022-10-06,119781.2847269468
2022-10-07,119781.2847269468
2022-10-10,119781.2847269468
2022-10-11,119781.2847269468
2022-10-12,119781.2847269468
2022-10-13,119781.2847269468
2022-10-14,119781.2847269468
2022-10-17,119781.2847269468
2022-10-18,119781.2847269468
2022-10-19,119781.2847269468
2022-10-20,119781.2847269468
2022-10-21,119781.2847269468
2022-10-24,119781.2847269468
2022-10-25,119781.2847269468
2022-10-26,119781.2847269468
2022-10-27,119781.2847269468
2022-10-28,119781.2847269468
2022-10-31,119781.2847269468
2022-11-01,119781.2847269468
2022-11-02,119781.2847269468
2022-11-03,119781.2847269468
2022-11-04,119781.2847269468
2022-11-07,119781.2847269468
2022-11-08,119781.2847269468
2022-11-09,119781.2847269468
2022-11-10,119781.2847269468
2022-11-11,119781.2847269468
2022-11-14,119781.2847269468
2022-11-15,119781.2847269468
2022-11-16,119781.2847269468
2022-11-17,119781.2847269468
2022-11-18,119781.2847269468
2022-11-21,119781.2847269468
2022-11-22,119781.2847269468
2022-11-23,119781.2847269468
2022-11-25,119781.2847269468
2022-11-28,119781.2847269468
2022-11-29,119781.2847269468
2022-11-30,119781.2847269468
2022-12-01,119781.2847269468
2022-12-02,119781.2847269468
2022-12-05,119781.2847269468
2022-12-06,119781.2847269468
2022-12-07,119781.2847269468
2022-12-08,119781.2847269468
2022-12-09,119781.2847269468
2022-12-12,119781.2847269468
2022-12-13,119781.2847269468
2022-12-14,119781.2847269468
2022-12-15,119781.2847269468
2022-12-16,119781.2847269468
2022-12-19,119781.2847269468
2022-12-20,119781.2847269468
2022-12-21,119781.2847269468
2022-12-22,119781.2847269468
2022-12-23,119781.2847269468
2022-12-27,119781.2847269468
2022-12-28,119781.2847269468
2022-12-29,119781.2847269468
2022-12-30,119781.2847269468
2023-01-03,119781.2847269468
2023-01-04,119781.2847269468
2023-01-05,119781.2847269468
2023-01-06,119781.2847269468
2023-01-09,119781.2847269468
2023-01-10,119781.2847269468
2023-01-11,119781.2847269468
2023-01-12,119781.2847269468
2023-01-13,119781.2847269468
2023-01-17,119781.2847269468
2023-01-18,119781.2847269468
2023-01-19,119781.2847269468
2023-01-20,119781.2847269468
2023-01-23,119781.2847269468
2023-01-24,119781.2847269468
2023-01-25,119781.2847269468
2023-01-26,119781.2847269468
2023-01-27,119781.2847269468
2023-01-30,119781.2847269468
2023-01-31,119781.2847269468
2023-02-01,119781.2847269468
2023-02-02,119781.2847269468
2023-02-03,119781.2847269468
2023-02-06,119781.2847269468
2023-02-07,119781.2847269468
2023-02-08,119781.2847269468
2023-02-09,119781.2847269468
2023-02-10,119781.2847269468
2023-02-13,119781.2847269468
2023-02-14,119781.2847269468
2023-02-15,119781.2847269468
2023-02-16,119781.2847269468
2023-02-17,119781.2847269468
2023-02-21,119781.2847269468
2023-02-22,119781.2847269468
2023-02-23,119781.2847269468
2023-02-24,119797.414152091
2023-02-27,120114.61007875727
2023-02-28,119777.12209505365
2023-03-01,120207.52596468256
2023-03-02,119819.84205431268
2023-03-03,119759.55809924123
2023-03-06,119769.11538259503
2023-03-07,119769.11538259503
2023-03-08,119769.11538259503
2023-03-09,119184.1598474612
2023-03-10,119125.36452122829
2023-03-13,119125.36452122829
2023-03-14,119125.36452122829
2023-03-15,119125.36452122829
2023-03-16,119125.36452122829
2023-03-17,119125.36452122829
2023-03-20,119125.36452122829
2023-03-21,119125.36452122829
2023-03-22,119125.36452122829
2023-03-23,119125.36452122829
2023-03-24,119125.36452122829
2023-03-27,119125.36452122829
2023-03-28,119125.36452122829
2023-03-29,119125.36452122829
2023-03-30,119125.36452122829
2023-03-31,119125.36452122829
2023-04-03,119125.36452122829
2023-04-04,119125.36452122829
2023-04-05,119125.36452122829
2023-04-06,119125.36452122829
2023-04-10,119125.36452122829
2023-04-11,119125.36452122829
2023-04-12,119125.36452122829
2023-04-13,119125.36452122829
2023-04-14,119125.36452122829
2023-04-17,119125.36452122829
2023-04-18,119125.36452122829
2023-04-19,119125.36452122829
2023-04-20,119125.36452122829
2023-04-21,119125.36452122829
2023-04-24,119125.36452122829
2023-04-25,119125.36452122829
2023-04-26,119125.36452122829
2023-04-27,119125.36452122829
2023-04-28,119125.36452122829
2023-05-01,119125.36452122829
2023-05-02,119125.36452122829
2023-05-03,119125.36452122829
2023-05-04,119125.36452122829
2023-05-05,119125.36452122829
2023-05-08,119125.36452122829
2023-05-09,119125.36452122829
2023-05-10,119125.36452122829
2023-05-11,119125.36452122829
2023-05-12,119125.36452122829
2023-05-15,119125.36452122829
2023-05-16,119125.36452122829
2023-05-17,119125.36452122829
2023-05-18,119125.36452122829
2023-05-19,119125.36452122829
2023-05-22,119125.36452122829
2023-05-23,119125.36452122829
2023-05-24,119125.36452122829
2023-05-25,119125.36452122829
2023-05-26,119125.36452122829
2023-05-30,119125.36452122829
2023-05-31,119125.36452122829
2023-06-01,119125.36452122829
2023-06-02,119125.36452122829
2023-06-05,119125.36452122829
2023-06-06,119125.36452122829
2023-06-07,119125.36452122829
2023-06-08,119125.36452122829
2023-06-09,119125.36452122829
2023-06-12,119125.36452122829
2023-06-13,119125.36452122829
2023-06-14,119125.36452122829
2023-06-15,119125.36452122829
2023-06-16,119125.36452122829
2023-06-20,119125.36452122829
2023-06-21,119125.36452122829
2023-06-22,119125.36452122829
